Supplier Name,Mandatory Restrictions,Reporting Month,Total Population Served, REPORTED Total Monthly Potable Water Production Reporting Month , REPORTED Total Monthly Potable Water Production 2013 ,REPORTED Monthly CII,REPORTED Monthly Ag Use Reporting Month,Conservation Standard (starting in June 2015) *Adjusted in March 2016 **Revised in June 2016,CALCULATED Total Monthly Potable Water Production Reporting Month Gallons,CALCULATED Total Monthly Potable Water Production 2013 Gallons,CALCULATED Monthly CII Reporting Month,% Residential Use,Hydrologic Region
Reedley  City of,Yes,1/15/15," 24,194 ",66,77,,,NULL," 66,000,000 "," 77,000,000 ", Null , 53 ,Tulare Lake
Reedley  City of,Yes,12/15/14," 24,194 ",71,87,,,NULL," 71,000,000 "," 87,000,000 ", Null , 55 ,Tulare Lake
Reedley  City of,Yes,11/15/14," 24,194 ",67,91,,,NULL," 67,000,000 "," 91,000,000 ", Null , 97 ,Tulare Lake
Reedley  City of,Yes,10/15/14," 24,194 ",131,145,,,NULL," 131,000,000 "," 145,000,000 ", Null , 60 ,Tulare Lake
Reedley  City of,Yes,9/15/14," 24,194 ",170,182,,,NULL," 170,000,000 "," 182,000,000 ", Null , 55 ,Tulare Lake
Reedley  City of,Yes,8/15/14," 24,194 ",149,193,,,NULL," 149,000,000 "," 193,000,000 ", Null , 62 ,Tulare Lake
Reedley  City of,Yes,7/15/14," 24,194 ",197,229,,,NULL," 197,000,000 "," 229,000,000 ", Null , 49 ,Tulare Lake
Reedley  City of,Yes,6/15/14," 24,194 ",195,229,,,NULL," 195,000,000 "," 229,000,000 ", Null , 26 ,Tulare Lake
Golden State Water Company Cordova,Yes,10/15/16," 43,767 ",1111.9,1452.6,531.9,,0%," 362,314,202 "," 473,331,783 "," 173,320,374 ", 58 ,Sacramento River
Golden State Water Company Cordova,Yes,9/15/16," 43,767 ",1500,1693.9,503.3,,0%," 488,777,141 "," 551,959,732 "," 164,001,023 ", 59 ,Sacramento River
Golden State Water Company Cordova,Yes,8/15/16," 43,767 ",1666.6,2012.5,548.2,,0%," 543,063,988 "," 655,775,997 "," 178,631,752 ", 57 ,Sacramento River
Golden State Water Company Cordova,Yes,7/15/16," 43,767 ",1627,2071.8,458.5,,0%," 530,160,272 "," 675,098,986 "," 149,402,879 ", 55 ,Sacramento River
Golden State Water Company Cordova,Yes,6/15/16," 43,767 ",1417.3,1866.7,383.7,,0%," 461,829,227 "," 608,266,859 "," 125,029,193 ", 59 ,Sacramento River
Golden State Water Company Cordova,Yes,5/15/16," 43,767 ",1067.9,1734,203.8,,32%," 347,976,739 "," 565,026,374 "," 66,408,521 ", 53 ,Sacramento River
Golden State Water Company Cordova,Yes,4/15/16," 43,767 ",879,1179.4,183.8,,32%," 286,423,404 "," 384,309,173 "," 59,891,492 ", 52 ,Sacramento River
Golden State Water Company Cordova,Yes,3/15/16," 43,767 ",690.7,1046.1,89,,32%," 225,065,581 "," 340,873,178 "," 29,000,777 ", 52 ,Sacramento River
Golden State Water Company Cordova,Yes,2/15/16," 43,767 ",642.6,721.1,173.1,,36%," 202,171,709 "," 234,971,464 "," 54,459,886 ", 52 ,Sacramento River
Golden State Water Company Cordova,Yes,1/15/16," 43,767 ",680.5,692.2,90.4,,36%," 221,741,896 "," 225,554,358 "," 29,456,969 ", 54 ,Sacramento River
Golden State Water Company Cordova,Yes,12/15/15," 43,767 ",699,829.8,200.4,,36%," 227,770,147 "," 270,391,514 "," 65,300,626 ", 61 ,Sacramento River
Golden State Water Company Cordova,Yes,11/15/15," 43,767 ",765.5,1094.4,261.1,,36%," 249,439,267 "," 356,611,802 "," 85,079,808 ", 61 ,Sacramento River
Golden State Water Company Cordova,Yes,10/15/15," 43,767 ",1100.5,1452.6,410.6,,36%," 358,599,495 "," 473,331,783 "," 133,794,596 ", 58 ,Sacramento River
Golden State Water Company Cordova,Yes,9/15/15," 43,767 ",1201.6,1693.9,365.7,,36%," 391,543,075 "," 551,959,732 "," 119,163,867 ", 59 ,Sacramento River
Golden State Water Company Cordova,Yes,8/15/15," 43,767 ",1280.6,2012.5,414.3,,36%," 417,285,337 "," 655,775,997 "," 135,000,246 ", 57 ,Sacramento River
Golden State Water Company Cordova,Yes,7/15/15," 43,767 ",1254.9,2071.8,338.2,,36%," 408,910,956 "," 675,098,986 "," 110,202,953 ", 55 ,Sacramento River
Golden State Water Company Cordova,Yes,6/15/15," 43,767 ",1141.5,1866.7,334.2,,36%," 371,959,404 "," 608,266,859 "," 108,899,547 ", 59 ,Sacramento River
Golden State Water Company Cordova,Yes,5/15/15," 43,767 ",1033.7,1734,275.4,,NULL," 336,832,620 "," 565,026,374 "," 89,739,483 ", 53 ,Sacramento River
Golden State Water Company Cordova,Yes,4/15/15," 43,767 ",948.2,1179.4,,,NULL," 308,972,323 "," 384,309,173 ", Null , 52 ,Sacramento River
Golden State Water Company Cordova,Yes,3/15/15," 43,767 ",872.4,1046.1,,,NULL," 284,272,785 "," 340,873,178 ", Null , 52 ,Sacramento River
Golden State Water Company Cordova,Yes,2/15/15," 43,767 ",598.9,721.1,,,NULL," 195,152,420 "," 234,971,464 ", Null , 52 ,Sacramento River
Golden State Water Company Cordova,Yes,1/15/15," 43,767 ",697,692.2,,,NULL," 227,118,445 "," 225,554,358 ", Null , 54 ,Sacramento River
Golden State Water Company Cordova,Yes,12/15/14," 43,767 ",736.3,829.8,,,NULL," 239,924,406 "," 270,391,514 ", Null , 61 ,Sacramento River
Golden State Water Company Cordova,Yes,11/15/14," 43,767 ",882.4,1094.4,,,NULL," 287,531,299 "," 356,611,802 ", Null , 61 ,Sacramento River
Golden State Water Company Cordova,Yes,10/15/14," 43,767 ",1269.8,1452.6,,,NULL," 413,766,142 "," 473,331,783 ", Null , 58 ,Sacramento River
Golden State Water Company Cordova,Yes,9/15/14," 43,767 ",1476.4,1693.9,,,NULL," 481,087,047 "," 551,959,732 ", Null , 59 ,Sacramento River
Golden State Water Company Cordova,Yes,8/15/14," 43,767 ",1639.1,2012.5,,,NULL," 534,103,074 "," 655,775,997 ", Null , 57 ,Sacramento River
Golden State Water Company Cordova,Yes,7/15/14," 43,767 ",1754.4,2071.8,,,NULL," 571,673,744 "," 675,098,986 ", Null , 55 ,Sacramento River
Golden State Water Company Cordova,Yes,6/15/14," 43,767 ",1636.2,1866.7,,,NULL," 533,158,105 "," 608,266,859 ", Null , 59 ,Sacramento River
Golden State Water Company Bay Point,Yes,10/15/16," 22,258 ",147.9,186.5,26,,0%," 48,193,426 "," 60,771,291 "," 8,472,137 ", 77 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,9/15/16," 22,258 ",160.5,195.7,26.8,,0%," 52,299,154 "," 63,769,124 "," 8,732,818 ", 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,8/15/16," 22,258 ",167.5,210.8,25.9,,0%," 54,580,114 "," 68,689,481 "," 8,439,552 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,7/15/16," 22,258 ",170.3,220.9,26,,0%," 55,492,498 "," 71,980,580 "," 8,472,137 ", 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,6/15/16," 22,258 ",167,209.6,23.8,,0%," 54,417,188 "," 68,298,459 "," 7,755,264 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,5/15/16," 22,258 ",148.5,199.5,16,,12%," 48,388,937 "," 65,007,360 "," 5,213,623 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,4/15/16," 22,258 ",126.4,159.6,10,,12%," 41,187,620 "," 52,005,888 "," 3,258,514 ", 83 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,3/15/16," 22,258 ",119.8,150.3,8.7,,12%," 39,037,001 "," 48,975,469 "," 2,834,907 ", 86 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,2/15/16," 22,258 ",111.1,123.3,10.4,,12%," 34,953,745 "," 40,177,481 "," 3,271,998 ", 88 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,1/15/16," 22,258 ",119.1,130.8,9.4,,12%," 38,808,905 "," 42,621,367 "," 3,063,003 ", 87 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,12/15/15," 22,258 ",117.1,142,11.2,,12%," 38,157,202 "," 46,270,903 "," 3,649,536 ", 84 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,11/15/15," 22,258 ",122.4,152.4,16.8,,12%," 39,884,215 "," 49,659,757 "," 5,474,304 ", 82 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,10/15/15," 22,258 ",142.3,186.5,22,,12%," 46,368,658 "," 60,771,291 "," 7,168,731 ", 77 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,9/15/15," 22,258 ",147.8,195.7,22.5,,12%," 48,160,841 "," 63,769,124 "," 7,331,657 ", 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,8/15/15," 22,258 ",153,210.8,25.8,,12%," 49,855,268 "," 68,689,481 "," 8,406,967 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,7/15/15," 22,258 ",151.1,220.9,22.5,,12%," 49,236,151 "," 71,980,580 "," 7,331,657 ", 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,6/15/15," 22,258 ",143.6,209.6,21.4,,12%," 46,792,265 "," 68,298,459 "," 6,973,221 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,5/15/15," 22,258 ",145.5,199.5,24.3,,NULL," 47,411,383 "," 65,007,360 "," 7,918,190 ", 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,4/15/15," 22,258 ",137.9,159.6,,,NULL," 44,934,912 "," 52,005,888 ", Null , 83 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,3/15/15," 22,258 ",138.7,150.3,,,NULL," 45,195,593 "," 48,975,469 ", Null , 86 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,2/15/15," 22,258 ",113.2,123.3,,,NULL," 36,886,382 "," 40,177,481 ", Null , 88 ,San Francisco Bay
Golden State Water Company Bay Point,,1/15/15," 22,258 ",122,130.8,,,NULL," 39,753,874 "," 42,621,367 ", Null , 87 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,12/15/14," 22,258 ",122.9,142,,,NULL," 40,047,140 "," 46,270,903 ", Null , 84 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,11/15/14," 22,258 ",131.3,152.4,,,NULL," 42,784,292 "," 49,659,757 ", Null , 82 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,10/15/14," 22,258 ",160.6,186.5,,,NULL," 52,331,739 "," 60,771,291 ", Null , 77 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,9/15/14," 22,258 ",169.5,195.7,,,NULL," 55,231,817 "," 63,769,124 ", Null , 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,8/15/14," 22,258 ",181.4,210.8,,,NULL," 59,109,449 "," 68,689,481 ", Null , 81 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,7/15/14," 22,258 ",197.3,220.9,,,NULL," 64,290,487 "," 71,980,580 ", Null , 79 ,San Francisco Bay
Golden State Water Company Bay Point,Yes,6/15/14," 22,258 ",191,209.6,,,NULL," 62,237,623 "," 68,298,459 ", Null , 81 ,San Francisco Bay
Glendale  City of,Yes,10/15/16," 193,300 ",2000.8,2491.68,424.4,,0%," 651,963,535 "," 811,917,484 "," 138,291,346 ", 78 ,South Coast
Glendale  City of,Yes,9/15/16," 193,300 ",2052.8,2563.2,457.6,,0%," 668,907,809 "," 835,222,378 "," 149,109,613 ", 77 ,South Coast
Glendale  City of,Yes,8/15/16," 193,300 ",2221.8,2746.9,496.2,,0%," 723,976,701 "," 895,081,285 "," 161,687,478 ", 77 ,South Coast
Glendale  City of,Yes,7/15/16," 193,300 ",2189.1,2656.6,486.3,,0%," 713,321,359 "," 865,656,901 "," 158,461,549 ", 77 ,South Coast
Glendale  City of,Yes,6/15/16," 193,300 ",1995.7,2535.6,397.2,0,0%," 650,301,693 "," 826,228,878 "," 129,428,187 ", 79 ,South Coast
Glendale  City of,Yes,5/15/16," 193,300 ",1873.3,2449.5,361.2,,18%," 610,417,478 "," 798,173,070 "," 117,697,535 ", 79 ,South Coast
Glendale  City of,Yes,4/15/16," 193,300 ",1738.9,2198.49,328.3,,18%," 566,623,046 "," 716,381,104 "," 106,977,023 ", 76 ,South Coast
Glendale  City of,Yes,3/15/16," 193,300 ",1608.9,2103.64,362.5,,18%," 524,262,361 "," 685,474,096 "," 118,121,142 ", 80 ,South Coast
Glendale  City of,Yes,2/15/16," 193,300 ",1630.2,1798,306.5,,20%," 512,885,652 "," 585,880,866 "," 96,429,550 ", 79 ,South Coast
Glendale  City of,Yes,1/15/16," 193,300 ",1577.3,1878,75.2,,20%," 513,965,456 "," 611,948,980 "," 24,504,027 ", 94 ,South Coast
Glendale  City of,Yes,12/15/15," 193,300 ",1763.9,2098,664.7,,20%," 574,769,332 "," 683,636,294 "," 216,593,444 ", 70 ,South Coast
Glendale  City of,Yes,11/15/15," 193,300 ",1821.6,2179.8,337.3,,20%," 593,570,959 "," 710,290,941 "," 109,909,686 ", 79 ,South Coast
Glendale  City of,Yes,10/15/15," 193,300 ",1880.2,2491.7,416.9,,20%," 612,665,853 "," 811,924,001 "," 135,847,460 ", 78 ,South Coast
Glendale  City of,Yes,9/15/15," 193,300 ",1934.1,2563.2,439.6,,20%," 630,229,245 "," 835,222,378 "," 143,244,287 ", 77 ,South Coast
Glendale  City of,Yes,8/15/15," 193,300 ",2084.1,2746.9,415.79,,20%," 679,106,959 "," 895,081,285 "," 135,485,765 ", 78 ,South Coast
Glendale  City of,Yes,7/15/15," 193,300 ",1928.41,2656.6,422.91,,20%," 628,375,150 "," 865,656,901 "," 137,805,827 ", 78 ,South Coast
Glendale  City of,Yes,6/15/15," 193,300 ",1919.24,2535.6,374.65,,20%," 625,387,093 "," 826,228,878 "," 122,080,237 ", 80 ,South Coast
Glendale  City of,Yes,5/15/15," 193,300 ",1882.46,2449.5,344.03,,NULL," 613,402,277 "," 798,173,070 "," 112,102,666 ", 79 ,South Coast
Glendale  City of,Yes,4/15/15," 193,300 ",1993.76,2198.5,,,NULL," 649,669,541 "," 716,384,362 ", Null , 80 ,South Coast
Glendale  City of,Yes,3/15/15," 193,300 ",2005.1,2080.3,,,NULL," 653,364,696 "," 677,868,724 ", Null , 80 ,South Coast
Glendale  City of,Yes,2/15/15," 193,300 ",1728.1,1790.3,,,NULL," 563,103,851 "," 583,371,810 ", Null , 81 ,South Coast
Glendale  City of,Yes,1/15/15," 193,300 ",1881.97,1854,,,NULL," 613,242,610 "," 604,128,546 ", Null , 82 ,South Coast
Glendale  City of,Yes,12/15/14," 193,300 ",1706.29,2106.6,,,NULL," 555,997,031 "," 686,438,616 ", Null , 80 ,South Coast
Glendale  City of,Yes,11/15/14," 193,300 ",2050.75,2197.57,,,NULL," 668,239,814 "," 716,081,320 ", Null , 80 ,South Coast
Glendale  City of,Yes,10/15/14," 193,300 ",2208.29,2491.7,,,NULL," 719,574,448 "," 811,924,001 ", Null , 81 ,South Coast
Glendale  City of,Yes,9/15/14," 193,300 ",2355,2570.8,,,NULL," 767,380,111 "," 837,698,849 ", Null , 78 ,South Coast
Glendale  City of,Yes,8/15/14," 195,800 ",2475.7,2758.9,,,NULL," 806,710,378 "," 898,991,502 ", Null , 80 ,South Coast
Glendale  City of,Yes,7/15/14," 195,800 ",2598.2,2668.3,,,NULL," 846,627,178 "," 869,469,363 ", Null , 80 ,South Coast
Glendale  City of,Yes,6/15/14," 195,800 ",2471.1,2550.5,,,NULL," 805,211,461 "," 831,084,065 ", Null , 80 ,South Coast
Fruitridge Vista Water Company,Yes,10/15/16," 21,441 ",72535132,98529886,,,0%," 72,535,132 "," 98,529,886 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,9/15/16," 21,441 ",120580579,147925486,,,0%," 120,580,579 "," 147,925,486 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,8/15/16," 21,441 ",107007098,141912728,,,0%," 107,007,098 "," 141,912,728 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,7/15/16," 21,441 ",137371998,185494457,,,0%," 137,371,998 "," 185,494,457 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,6/15/16," 21,441 ",102815686,135000970,,,0%," 102,815,686 "," 135,000,970 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,5/15/16," 21,441 ",79669900,119280274,,,28%," 79,669,900 "," 119,280,274 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,4/15/16," 21,441 ",84173894,108587279,,,28%," 84,173,894 "," 108,587,279 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,3/15/16," 21,441 ",54678700,70940383,,,28%," 54,678,700 "," 70,940,383 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,2/15/16," 21,441 ",54888528,58904278,,,36%," 52,995,820 "," 58,904,278 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,1/15/16," 21,441 ",67545266,71898903,,,36%," 67,545,266 "," 71,898,903 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,12/15/15," 21,441 ",53056657,63822781,,,36%," 53,056,657 "," 63,822,781 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,11/15/15," 21,441 ",59321290,96883800,,,36%," 59,321,290 "," 96,883,800 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,10/15/15," 21,441 ",92003298,98515300,,,36%," 92,003,298 "," 98,515,300 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,9/15/15," 21,441 ",85988900,147925486,,,36%," 85,988,900 "," 147,925,486 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,8/15/15," 21,441 ",91269385,141912728,,,36%," 91,269,385 "," 141,912,728 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,7/15/15," 21,441 ",111838531,185494457,,,36%," 111,838,531 "," 185,494,457 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,6/15/15," 21,441 ",84029174,135000969,,,36%," 84,029,174 "," 135,000,969 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,5/15/15," 21,441 ",91049934,119280274,,,NULL," 91,049,934 "," 119,280,274 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,4/15/15," 21,441 ",65927200,108587279,,,NULL," 65,927,200 "," 108,587,279 ", Null , 99 ,Sacramento River
Fruitridge Vista Water Company,Yes,3/15/15," 21,441 ",61329700,70915400,,,NULL," 61,329,700 "," 70,915,400 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,2/15/15," 21,441 ",67691600,58895900,,,NULL," 67,691,600 "," 58,895,900 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,1/15/15," 21,441 ",65927200,108570000,,,NULL," 65,927,200 "," 108,570,000 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,12/15/14," 15,000 ",55372600,63796900,,,NULL," 55,372,600 "," 63,796,900 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,11/15/14," 16,800 ",78932700,96833800,,,NULL," 78,932,700 "," 96,833,800 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,10/15/14," 16,800 ",86054600,98515300,,,NULL," 86,054,600 "," 98,515,300 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,9/15/14," 21,441 ",122130000,147910000,,,NULL," 122,130,000 "," 147,910,000 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,8/15/14," 21,441 ",104618700,141895300,,,NULL," 104,618,700 "," 141,895,300 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,7/15/14," 21,441 ",141618000,185431700,,,NULL," 141,618,000 "," 185,431,700 ", Null , 100 ,Sacramento River
Fruitridge Vista Water Company,Yes,6/15/14," 16,800 ",111071200,134914800,,,NULL," 111,071,200 "," 134,914,800 ", Null , 100 ,Sacramento River
Golden State Water Company Culver City,Yes,10/15/16," 36,215 ",435.2,515.3,210.7,,0%," 141,810,541 "," 167,911,240 "," 68,656,896 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,9/15/16," 36,215 ",449.1,526.6,209.1,,0%," 146,339,876 "," 171,593,361 "," 68,135,533 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,8/15/16," 36,215 ",474.9,544.1,192.5,,0%," 154,746,843 "," 177,295,761 "," 62,726,400 ", 56 ,South Coast
Golden State Water Company Culver City,Yes,7/15/16," 36,215 ",462.3,537.5,215,,0%," 150,641,115 "," 175,145,142 "," 70,058,057 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,6/15/16," 36,215 ",436.6,517.8,195.4,,0%," 142,266,733 "," 168,725,869 "," 63,671,369 ", 56 ,South Coast
Golden State Water Company Culver City,Yes,5/15/16," 36,215 ",428.6,509.9,182.1,,16%," 139,659,922 "," 166,151,643 "," 59,337,545 ", 54 ,South Coast
Golden State Water Company Culver City,Yes,4/15/16," 36,215 ",387.5,478.6,173.1,,16%," 126,267,428 "," 155,952,493 "," 56,404,882 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,3/15/16," 36,215 ",371.1,450.9,156,,16%," 120,923,465 "," 146,926,408 "," 50,832,823 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,2/15/16," 36,215 ",364.8,386.8,152.2,,16%," 114,771,614 "," 126,039,332 "," 47,884,429 ", 57 ,South Coast
Golden State Water Company Culver City,Yes,1/15/16," 36,215 ",352.7,410.4,139.5,,16%," 114,927,798 "," 133,729,426 "," 45,456,274 ", 57 ,South Coast
Golden State Water Company Culver City,Yes,12/15/15," 36,215 ",376.6,437.8,165.1,,16%," 122,715,647 "," 142,657,755 "," 53,798,071 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,11/15/15," 36,215 ",397.4,468.7,180.2,,16%," 129,493,357 "," 152,726,564 "," 58,718,427 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,10/15/15," 36,215 ",425.3,515.3,179.2,,16%," 138,584,612 "," 167,911,240 "," 58,392,576 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,9/15/15," 36,215 ",418.4,526.6,200.8,,16%," 136,336,237 "," 171,593,361 "," 65,430,967 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,8/15/15," 36,215 ",451.6,544.1,200.2,,16%," 147,154,504 "," 177,295,761 "," 65,235,456 ", 56 ,South Coast
Golden State Water Company Culver City,Yes,7/15/15," 36,215 ",430.9,537.5,197.1,,16%," 140,409,380 "," 175,145,142 "," 64,225,316 ", 55 ,South Coast
Golden State Water Company Culver City,Yes,6/15/15," 36,215 ",417.2,517.8,171.6,,16%," 135,945,215 "," 168,725,869 "," 55,916,105 ", 56 ,South Coast
Golden State Water Company Culver City,Yes,5/15/15," 36,215 ",413.8,509.9,184.9,,NULL," 134,837,320 "," 166,151,643 "," 60,249,929 ", 54 ,South Coast
Golden State Water Company Culver City,Yes,4/15/15," 36,215 ",426.1,478.6,,,NULL," 138,845,293 "," 155,952,493 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,3/15/15," 36,215 ",429,450.9,,,NULL," 139,790,262 "," 146,926,408 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,2/15/15," 36,215 ",360,386.8,,,NULL," 117,306,514 "," 126,039,332 ", Null , 57 ,South Coast
Golden State Water Company Culver City,Yes,1/15/15," 36,215 ",395.3,410.4,,,NULL," 128,809,069 "," 133,729,426 ", Null , 57 ,South Coast
Golden State Water Company Culver City,Yes,12/15/14," 36,215 ",355,437.8,,,NULL," 115,677,257 "," 142,657,755 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,11/15/14," 36,215 ",437.5,468.7,,,NULL," 142,559,999 "," 152,726,564 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,10/15/14," 36,215 ",487.7,515.3,,,NULL," 158,917,741 "," 167,911,240 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,9/15/14," 36,215 ",508.9,526.6,,,NULL," 165,825,791 "," 171,593,361 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,8/15/14," 36,215 ",517.8,544.1,,,NULL," 168,725,869 "," 177,295,761 ", Null , 56 ,South Coast
Golden State Water Company Culver City,Yes,7/15/14," 36,215 ",538.4,537.5,,,NULL," 175,438,408 "," 175,145,142 ", Null , 55 ,South Coast
Golden State Water Company Culver City,Yes,6/15/14," 36,215 ",526.3,517.8,,,NULL," 171,495,606 "," 168,725,869 ", Null , 56 ,South Coast
